compilation time,cycles,lut utilization,FF utilization,BRAM utilization,DSP utilization,URAM utilization,__PARA__L0,__PARA__L1,__PARA__L2,__PARA__L3,__PIPE__L0,__PIPE__L1,__TILE__L0,__TILE__L1
06min 13sec,1049185 (4.197ms),26814 (2%),18880 (~0%),234 (5%),27 (~0%),5 (~0%),1,4,1,3,off,off,1,1
05min 18sec,1089912 (4.36ms),15975 (1%),19080 (~0%),186 (4%),35 (~0%),8 (~0%),1,5,1,3,off,off,1,1
06min 13sec,832514 (3.33ms),25086 (2%),22328 (~0%),282 (6%),60 (~0%),4 (~0%),1,1,4,3,off,off,1,1
06min 19sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
60min 00sec,,,,,,,1,1,1,3,flatten,off,1,1
06min 22sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
05min 58sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
05min 18sec,1067717 (4.767ms),18285 (1%),17261 (~0%),234 (5%),30 (~0%),5 (~0%),2,1,1,3,off,off,1,1
05min 17sec,1048514 (4.194ms),17105 (1%),16755 (~0%),234 (5%),27 (~0%),5 (~0%),1,8,1,3,off,off,1,1
05min 08sec,904514 (3.618ms),20265 (1%),18782 (~0%),234 (5%),38 (~0%),6 (~0%),1,1,2,3,off,off,1,1
29min 42sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,1,3,off,flatten,1,1
05min 15sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 41sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 49sec,720328 (2.881ms),18206 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),5,5,1,3,off,off,1,1
04min 49sec,720328 (2.881ms),18266 (1%),20757 (~0%),186 (4%),32 (~0%),8 (~0%),6,5,1,3,off,off,1,1
05min 15sec,1050385 (4.202ms),44720 (3%),23296 (~0%),234 (5%),27 (~0%),5 (~0%),1,2,1,3,off,off,1,1
05min 12sec,1048514 (4.194ms),17105 (1%),16755 (~0%),234 (5%),27 (~0%),5 (~0%),1,8,1,3,off,off,1,1
04min 48sec,869119 (3.476ms),18954 (1%),22413 (~0%),154 (3%),49 (~0%),13 (1%),1,5,3,3,off,off,1,1
04min 48sec,1377657 (5.511ms),16573 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,2,1
22min 24sec,21797 (0.087ms),436717 (36%),540100 (22%),130 (3%),3342 (48%),1 (~0%),1,5,1,3,off,flatten,1,1
04min 39sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 40sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 34sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
04min 28sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 33sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 28sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
04min 37sec,856593 (3.426ms),36974 (3%),39400 (1%),250 (5%),64 (~0%),7 (~0%),1,1,3,3,off,off,1,1
04min 32sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 07sec,734714 (3.28ms),17306 (1%),19611 (~0%),186 (4%),33 (~0%),8 (~0%),2,5,1,3,off,off,1,1
04min 11sec,720328 (2.881ms),18241 (1%),20758 (~0%),186 (4%),32 (~0%),8 (~0%),3,5,1,3,off,off,1,1
04min 08sec,734714 (3.28ms),17319 (1%),19610 (~0%),186 (4%),33 (~0%),8 (~0%),4,5,1,3,off,off,1,1
04min 41sec,1053333 (4.213ms),18633 (1%),17613 (~0%),234 (5%),29 (~0%),5 (~0%),5,8,1,3,off,off,1,1
04min 38sec,1055134 (4.221ms),16540 (1%),14025 (~0%),70 (1%),29 (~0%),11 (1%),5,10,1,3,off,off,1,1
04min 12sec,873935 (3.611ms),20270 (1%),23299 (~0%),154 (3%),43 (~0%),13 (1%),5,5,3,3,off,off,1,1
04min 06sec,974721 (3.899ms),18226 (1%),21226 (~0%),202 (4%),42 (~0%),6 (~0%),5,5,1,4,off,off,1,1
07min 59sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
07min 59sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
08min 02sec,1054144 (4.217ms),24430 (2%),19008 (~0%),234 (5%),29 (~0%),5 (~0%),6,4,1,3,off,off,1,1
08min 03sec,1053333 (4.213ms),18657 (1%),17658 (~0%),234 (5%),29 (~0%),5 (~0%),6,8,1,3,off,off,1,1
08min 02sec,938204 (3.753ms),38439 (3%),41217 (1%),250 (5%),69 (1%),7 (~0%),6,8,3,3,off,off,1,1
08min 06sec,823002 (3.292ms),38833 (3%),41662 (1%),282 (6%),71 (1%),4 (~0%),6,8,3,4,off,off,1,1
07min 40sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
06min 35sec,720328 (2.881ms),18221 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),12,5,1,3,off,off,1,1
06min 52sec,720328 (2.881ms),18228 (1%),20758 (~0%),186 (4%),32 (~0%),8 (~0%),15,5,1,3,off,off,1,1
08min 07sec,1055344 (4.221ms),33260 (2%),21248 (~0%),234 (5%),29 (~0%),5 (~0%),5,2,1,3,off,off,1,1
08min 05sec,1054144 (4.217ms),24406 (2%),18965 (~0%),234 (5%),29 (~0%),5 (~0%),5,4,1,3,off,off,1,1
06min 25sec,849927 (3.512ms),20740 (1%),23781 (1%),170 (3%),56 (~0%),11 (1%),5,5,4,3,off,off,1,1
07min 31sec,1651521 (6.606ms),17224 (1%),19450 (~0%),218 (5%),40 (~0%),3 (~0%),5,5,1,1,off,off,1,1
05min 35sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
05min 25sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
05min 36sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
05min 23sec,770112 (3.305ms),28527 (2%),26416 (1%),206 (4%),36 (~0%),2 (~0%),1,1,1,10,off,off,1,1
05min 38sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
05min 34sec,1845842 (7.383ms),17910 (1%),18346 (~0%),234 (5%),30 (~0%),5 (~0%),1,1,1,3,off,off,1,8
06min 26sec,1062959 (4.411ms),32271 (2%),46863 (1%),324 (7%),28 (~0%),5 (~0%),1,1,1,3,off,off,8,1
05min 13sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
05min 36sec,1053333 (4.213ms),18633 (1%),17613 (~0%),234 (5%),29 (~0%),5 (~0%),5,8,1,3,off,off,1,1
05min 24sec,921927 (3.81ms),18773 (1%),21474 (~0%),154 (3%),34 (~0%),11 (1%),5,5,2,3,off,off,1,1
05min 13sec,936321 (3.745ms),17780 (1%),20396 (~0%),186 (4%),42 (~0%),6 (~0%),5,5,1,2,off,off,1,1
05min 14sec,1138324 (5.082ms),17842 (1%),20766 (~0%),186 (4%),39 (~0%),8 (~0%),5,5,1,3,off,off,4,1
05min 14sec,3399612 (13.598ms),17345 (1%),18688 (~0%),160 (3%),32 (~0%),8 (~0%),5,5,1,3,off,off,1,4
05min 45sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
05min 24sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
05min 46sec,818191 (3.273ms),41589 (3%),42808 (1%),302 (6%),86 (1%),4 (~0%),1,1,5,3,off,off,1,1
05min 29sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
05min 39sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 54sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
05min 12sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
05min 50sec,1054144 (4.217ms),24406 (2%),18965 (~0%),234 (5%),29 (~0%),5 (~0%),5,4,1,3,off,off,1,1
05min 50sec,1053333 (4.213ms),18633 (1%),17613 (~0%),234 (5%),29 (~0%),5 (~0%),5,8,1,3,off,off,1,1
05min 16sec,835535 (3.453ms),22382 (1%),25602 (1%),194 (4%),65 (~0%),7 (~0%),5,5,5,3,off,off,1,1
05min 12sec,936321 (3.745ms),17780 (1%),20396 (~0%),186 (4%),42 (~0%),6 (~0%),5,5,1,2,off,off,1,1
05min 13sec,1167595 (5.212ms),17838 (1%),20758 (~0%),186 (4%),39 (~0%),8 (~0%),5,5,1,3,off,off,2,1
06min 27sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
06min 22sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
06min 27sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
06min 23sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
06min 27sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
06min 43sec,21584712 (86.339ms),100106 (8%),118479 (5%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,2
06min 29sec,1069518 (4.775ms),15946 (1%),13447 (~0%),70 (1%),30 (~0%),11 (1%),2,10,1,3,off,off,1,1
06min 26sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
06min 20sec,834315 (3.337ms),19026 (1%),17097 (~0%),118 (2%),60 (~0%),8 (~0%),1,10,4,3,off,off,1,1
06min 22sec,935102 (3.74ms),15508 (1%),13472 (~0%),94 (2%),30 (~0%),8 (~0%),1,10,1,4,off,off,1,1
06min 24sec,1122079 (4.488ms),15773 (1%),13403 (~0%),70 (1%),28 (~0%),11 (1%),1,10,1,3,off,off,4,1
06min 24sec,1641722 (6.567ms),16272 (1%),13448 (~0%),70 (1%),22 (~0%),11 (1%),1,10,1,3,off,off,1,4
04min 09sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 09sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 08sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 08sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 10sec,818191 (3.273ms),41589 (3%),42808 (1%),302 (6%),86 (1%),4 (~0%),1,1,5,3,off,off,1,1
04min 04sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
04min 09sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
03min 32sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 03sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
03min 36sec,845111 (3.38ms),19081 (1%),22379 (~0%),170 (3%),60 (~0%),11 (1%),1,5,4,3,off,off,1,1
03min 30sec,974705 (3.899ms),16235 (1%),19110 (~0%),202 (4%),38 (~0%),6 (~0%),1,5,1,4,off,off,1,1
03min 33sec,1231347 (4.925ms),16576 (1%),19411 (~0%),186 (4%),36 (~0%),8 (~0%),1,5,1,3,off,off,4,1
03min 35sec,3398876 (13.596ms),15733 (1%),17159 (~0%),160 (3%),30 (~0%),8 (~0%),1,5,1,3,off,off,1,4
05min 09sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
05min 02sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 53sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
04min 45sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 55sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 46sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
04min 47sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 19sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 25sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 41sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 30sec,830719 (3.323ms),21083 (1%),24800 (1%),194 (4%),71 (1%),7 (~0%),1,5,5,3,off,off,1,1
04min 19sec,931505 (3.726ms),15712 (1%),18214 (~0%),186 (4%),38 (~0%),6 (~0%),1,5,1,2,off,off,1,1
04min 41sec,793308 (3.173ms),28962 (2%),50269 (2%),232 (5%),39 (~0%),11 (1%),1,5,1,3,off,off,8,1
04min 26sec,5703116 (22.812ms),15749 (1%),17162 (~0%),160 (3%),30 (~0%),8 (~0%),1,5,1,3,off,off,1,2
04min 28sec,720328 (2.881ms),18221 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),12,5,1,3,off,off,1,1
04min 48sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 42sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 47sec,808591 (3.234ms),43947 (3%),44583 (1%),322 (7%),97 (1%),4 (~0%),1,1,6,3,off,off,1,1
04min 44sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
04min 45sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 07sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 31sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 57sec,1054144 (4.217ms),24406 (2%),18965 (~0%),234 (5%),29 (~0%),5 (~0%),5,4,1,3,off,off,1,1
04min 34sec,825935 (3.413ms),23491 (1%),26938 (1%),202 (4%),76 (1%),7 (~0%),5,5,6,3,off,off,1,1
04min 35sec,585928 (2.504ms),18697 (1%),21508 (~0%),226 (5%),32 (~0%),2 (~0%),5,5,1,5,off,off,1,1
04min 35sec,1138324 (5.082ms),17842 (1%),20766 (~0%),186 (4%),39 (~0%),8 (~0%),5,5,1,3,off,off,4,1
04min 34sec,5704572 (22.818ms),17363 (1%),18692 (~0%),160 (3%),32 (~0%),8 (~0%),5,5,1,3,off,off,1,2
04min 54sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 56sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
05min 20sec,784591 (3.138ms),65019 (5%),61143 (2%),226 (5%),163 (2%),4 (~0%),1,1,12,3,off,off,1,1
04min 55sec,890112 (3.804ms),19216 (1%),18290 (~0%),286 (6%),30 (~0%),2 (~0%),1,1,1,5,off,off,1,1
04min 52sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 25sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
05min 24sec,11342773 (50.637ms),87414 (7%),110062 (4%),218 (5%),168 (2%),3 (~0%),4,1,1,1,off,off,1,4
05min 22sec,11337996 (45.352ms),88076 (7%),110542 (4%),218 (5%),167 (2%),3 (~0%),5,1,1,1,off,off,1,4
05min 16sec,1884817 (7.539ms),25145 (2%),24786 (1%),346 (8%),30 (~0%),6 (~0%),1,8,1,1,off,off,1,4
04min 51sec,2227309 (8.909ms),14789 (1%),12313 (~0%),46 (1%),30 (~0%),11 (1%),1,10,1,1,off,off,1,4
05min 25sec,11396642 (45.587ms),163409 (13%),200506 (8%),234 (5%),337 (4%),5 (~0%),1,1,3,1,off,off,1,4
05min 21sec,11335429 (45.342ms),105044 (8%),115300 (4%),266 (6%),182 (2%),2 (~0%),1,1,4,1,off,off,1,4
04min 52sec,1671806 (6.687ms),24317 (2%),17867 (~0%),218 (5%),31 (~0%),3 (~0%),1,1,1,1,off,off,4,4
03min 53sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
03min 55sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
03min 50sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
03min 53sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
03min 55sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
03min 52sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
03min 54sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
03min 47sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
03min 58sec,1053333 (4.213ms),18633 (1%),17613 (~0%),234 (5%),29 (~0%),5 (~0%),5,8,1,3,off,off,1,1
03min 47sec,835535 (3.453ms),22382 (1%),25602 (1%),194 (4%),65 (~0%),7 (~0%),5,5,5,3,off,off,1,1
03min 47sec,585928 (2.504ms),18697 (1%),21508 (~0%),226 (5%),32 (~0%),2 (~0%),5,5,1,5,off,off,1,1
03min 21sec,1138324 (5.082ms),17842 (1%),20766 (~0%),186 (4%),39 (~0%),8 (~0%),5,5,1,3,off,off,4,1
03min 35sec,3399612 (13.598ms),17345 (1%),18688 (~0%),160 (3%),32 (~0%),8 (~0%),5,5,1,3,off,off,1,4
03min 52sec,720328 (2.881ms),18157 (1%),20756 (~0%),186 (4%),32 (~0%),8 (~0%),10,5,1,3,off,off,1,1
04min 25sec,1053333 (4.213ms),18633 (1%),17613 (~0%),234 (5%),29 (~0%),5 (~0%),5,8,1,3,off,off,1,1
04min 04sec,835535 (3.453ms),22382 (1%),25602 (1%),194 (4%),65 (~0%),7 (~0%),5,5,5,3,off,off,1,1
03min 55sec,585928 (2.504ms),18697 (1%),21508 (~0%),226 (5%),32 (~0%),2 (~0%),5,5,1,5,off,off,1,1
04min 00sec,1138324 (5.082ms),17842 (1%),20766 (~0%),186 (4%),39 (~0%),8 (~0%),5,5,1,3,off,off,4,1
03min 57sec,3399612 (13.598ms),17345 (1%),18688 (~0%),160 (3%),32 (~0%),8 (~0%),5,5,1,3,off,off,1,4
04min 27sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 28sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 29sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
04min 04sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 27sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 26sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
04min 19sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
03min 59sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
04min 02sec,1053333 (4.213ms),18930 (1%),17878 (~0%),234 (5%),29 (~0%),5 (~0%),6,1,1,3,off,off,1,1
04min 00sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 01sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 03sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
03min 50sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
03min 59sec,1068064 (4.272ms),18117 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,4,1
04min 05sec,851728 (3.802ms),26521 (2%),23232 (~0%),282 (6%),64 (~0%),4 (~0%),4,1,4,3,off,off,1,1
04min 01sec,833185 (3.333ms),33720 (2%),24260 (1%),282 (6%),60 (~0%),4 (~0%),1,4,4,3,off,off,1,1
04min 04sec,818191 (3.273ms),41589 (3%),42808 (1%),302 (6%),86 (1%),4 (~0%),1,1,5,3,off,off,1,1
03min 59sec,717301 (2.869ms),25120 (2%),22217 (~0%),314 (7%),60 (~0%),1 (~0%),1,1,4,4,off,off,1,1
60min 00sec,,,,,,,1,1,4,3,flatten,off,1,1
27min 28sec,21677 (0.087ms),286344 (24%),248400 (10%),154 (3%),676 (9%),1 (~0%),1,1,4,3,off,flatten,1,1
04min 06sec,872295 (3.489ms),25911 (2%),23104 (~0%),282 (6%),62 (~0%),4 (~0%),1,1,4,3,off,off,2,1
04min 44sec,10433112 (41.732ms),104721 (8%),116416 (4%),282 (6%),182 (2%),4 (~0%),1,1,4,3,off,off,1,4
05min 06sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
05min 03sec,1055134 (4.221ms),16540 (1%),14025 (~0%),70 (1%),29 (~0%),11 (1%),5,10,1,3,off,off,1,1
05min 08sec,815202 (3.261ms),37258 (3%),39541 (1%),118 (2%),99 (1%),8 (~0%),5,10,6,3,off,off,1,1
05min 10sec,700000 (2.8ms),37431 (3%),39967 (1%),142 (3%),101 (1%),5 (~0%),5,10,6,4,off,off,1,1
05min 04sec,1054126 (4.217ms),23843 (2%),18376 (~0%),234 (5%),29 (~0%),5 (~0%),2,4,1,3,off,off,1,1
04min 57sec,1054144 (4.217ms),24405 (2%),19007 (~0%),234 (5%),29 (~0%),5 (~0%),3,4,1,3,off,off,1,1
05min 03sec,1054126 (4.217ms),23858 (2%),18378 (~0%),234 (5%),29 (~0%),5 (~0%),4,4,1,3,off,off,1,1
04min 39sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
04min 48sec,1048514 (4.194ms),18148 (1%),17169 (~0%),234 (5%),27 (~0%),5 (~0%),1,16,1,3,off,off,1,1
04min 43sec,1049115 (4.196ms),15797 (1%),14509 (~0%),86 (1%),27 (~0%),17 (1%),1,20,1,3,off,off,1,1
05min 09sec,905185 (3.621ms),29773 (2%),20460 (~0%),234 (5%),38 (~0%),6 (~0%),1,4,2,3,off,off,1,1
05min 10sec,1803152 (7.213ms),23759 (2%),18747 (~0%),234 (5%),30 (~0%),5 (~0%),1,4,1,3,off,off,1,4
05min 16sec,1053333 (4.213ms),18841 (1%),17840 (~0%),234 (5%),29 (~0%),5 (~0%),10,1,1,3,off,off,1,1
05min 04sec,1050315 (4.201ms),14984 (1%),13116 (~0%),70 (1%),27 (~0%),11 (1%),1,10,1,3,off,off,1,1
05min 13sec,789392 (3.158ms),58569 (4%),56157 (2%),222 (5%),126 (1%),4 (~0%),1,1,10,3,off,off,1,1
05min 09sec,933301 (3.733ms),18168 (1%),17362 (~0%),266 (6%),30 (~0%),2 (~0%),1,1,1,4,off,off,1,1
05min 12sec,1088284 (4.353ms),18112 (1%),17204 (~0%),234 (5%),28 (~0%),5 (~0%),1,1,1,3,off,off,2,1
05min 16sec,10434312 (41.737ms),90854 (7%),111466 (4%),234 (5%),165 (2%),5 (~0%),1,1,1,3,off,off,1,4
04min 46sec,950735 (3.929ms),24096 (2%),27780 (1%),194 (4%),91 (1%),7 (~0%),3,5,5,3,off,off,1,1
04min 50sec,849921 (3.794ms),21576 (1%),24693 (1%),194 (4%),66 (~0%),7 (~0%),4,5,5,3,off,off,1,1
05min 15sec,822936 (3.292ms),28048 (2%),25158 (1%),302 (6%),73 (1%),4 (~0%),5,8,5,3,off,off,1,1
05min 12sec,824737 (3.299ms),22487 (1%),19738 (~0%),110 (2%),73 (1%),8 (~0%),5,10,5,3,off,off,1,1
04min 46sec,921927 (3.81ms),18773 (1%),21474 (~0%),154 (3%),34 (~0%),11 (1%),5,5,2,3,off,off,1,1
04min 46sec,715535 (2.957ms),22287 (1%),25800 (1%),210 (4%),67 (~0%),5 (~0%),5,5,5,4,off,off,1,1
04min 55sec,908479 (4.056ms),22530 (1%),25742 (1%),194 (4%),67 (~0%),7 (~0%),5,5,5,3,off,off,2,1
04min 01sec,1053333 (4.213ms),18890 (1%),17839 (~0%),234 (5%),29 (~0%),5 (~0%),5,1,1,3,off,off,1,1
